id,games,name,checksum
1780,"[5165, 9721, 23826, 24346, 93595, 96391, 112014, 139690, 280800, 287012]",Shenmue,dbd724bb-b067-de0c-e188-864b3a5c2504
80,"[2632, 12863, 15704, 19931, 68385, 299204]",Jaws,54760d0e-609d-7a24-ba5e-1e3f88bee72c
1970,"[37616, 37617, 38358, 134462, 179852, 179855, 179856, 179869, 179872]",Spriggan,2e8b7caa-8af2-9d48-7307-8efd32d456b3
1778,"[2174, 2623, 3327, 6876, 7189, 10217, 20621, 46373, 56847, 60943, 78756, 80185, 100035, 112014, 131033, 136874, 198618, 202270, 202779, 202781, 202782, 202783, 202787, 202788, 202792, 202867, 299190]",Shinobi,fb15143b-5157-e4ea-f0d9-ad34617838fd
4566,[248211],Sunrise World War,2a5504e7-2b05-3a63-ff36-bacc02a06748
1974,"[237, 330, 1272, 1274, 1275, 1491, 1492, 1493, 1494, 1496, 1497, 8804, 18494, 20053, 20106, 20181, 20194, 27891, 28955, 38225, 46631, 50870, 64978, 69584, 72604, 77969, 84170, 87191, 95506, 130907, 134435, 179711, 179712, 179713, 179714, 180001, 180002, 208990, 281760]",SimCity,1b322a69-9edd-23de-c46a-68e8adf3a4ef
1775,[29491],King of the Hill,7d4667f4-28ff-f155-62f9-34baeecce6f1
1782,[112014],ChuChu Rocket!,00027d04-4788-a650-03f5-d7460c3b03c5
1844,"[420, 1802, 1803, 1804, 20398, 38105, 79447, 79448, 89828, 191404, 206320, 263446, 263447]",Chrono,9ad31e57-ee3a-2a8a-602f-c366540981e8
6171,,Super Vadimka,52eea3de-3939-966b-abad-5e06e1a6f9b3
1871,"[2275, 3846, 50726, 77245, 86343, 89877]",Rival Schools,6361368d-b209-7e06-f3b1-f0715cacb21e
6096,[62947],Ronja Rövardotter,f02fcb33-0692-57bf-84bd-d462138c3122
3239,"[42520, 42545, 60594, 65670, 65671]",B-Daman,3e515104-e698-87a2-17a8-295775a984fe
4579,"[5794, 248616]","Crouching Tiger, Hidden Dragon",daee0c08-c3e1-de69-305b-41aa43a0f1b0
3619,[198811],MC Hammer,daea08cf-9b66-4bc5-d3f7-129ed5ac218a
1792,"[28192, 64493]",DJMax,60eb87ac-f7ee-a20f-23cd-7da4b3f5bfd5
1885,"[3823, 5627, 5901, 7894, 8289, 50762, 141216, 317625, 317629, 323372, 324083, 324084]",Legacy of Kain,5d2a3c12-1399-72ab-eb84-cd01608992ec
5755,[114003],Breaking Bad,974bcfb5-e6c0-e194-9d7c-4ab28203100d
4764,"[7828, 262151, 262152]",Cutthroat Island,1c6cb9e5-0e09-eb64-d8da-6f42a0c75be9
830,"[11686, 49923, 50669, 71917, 72290, 73592, 73975, 77093, 77094, 92241, 94349, 97395, 129104, 129111, 129149, 129485, 144858, 144929, 159196, 176011, 176015, 210138, 210139, 210148, 210152, 210169, 212881, 286668, 294512, 300415, 315521]",JumpStart,e664e5ef-7855-1a12-6e8c-7fec722d2ecc
1799,[59398],MAR,05fa70f5-49ea-5250-455f-ed695a6cbd64
4821,"[47053, 124878]",Wimbledon,a456a371-2172-6e38-daa5-95a15cf0592c
1831,"[49388, 73664, 321603]",Noddy,0f7876c7-9a2e-d998-c3b4-d0f0e2f4e46e
2000,"[11156, 37083, 72870, 112874, 168557, 170034, 171276, 186309, 227890, 228533, 268842, 305003, 317103]",Horizon,51b28869-edfc-f8e6-fc14-7bcb52c9d75f
1932,"[9721, 27298, 50591, 51143, 51145, 90101, 113120, 133834, 133839, 136777, 198151, 321048]",Xenoblade,dab01df7-3361-45d4-22f3-846b0bf6ce0a
1822,"[18, 133860, 196251, 196252, 218209]",Max Payne,afcd3f2c-8525-b803-c640-f51801392b23
2005,"[1563, 1564, 1565, 1566, 9721, 20970, 25145, 168722, 168726, 227749, 227750, 227986, 227987, 227989, 299306, 305428]",SoulCalibur,52079407-d9b8-4339-0014-ad86731bdb5f
1849,"[17520, 85511, 103380, 109113, 109114, 144754, 163140]",Bloons TD,b4e5f6cd-e233-d550-1592-a75bc16a5905
4823,[262416],Os Trapalhões,90d3447b-0d53-b1a7-9aed-2c6155da8e2d
293,"[4808, 4912, 21371, 49478, 60243, 79715, 220094, 228419, 245513]",High School Musical,39f939e8-de97-1c7c-c855-4a9d0cda6583
1993,"[3417, 3440, 3441, 43466, 45097, 47694, 72487, 137426, 201091]",Army Men,43fe905f-d5f1-ffb4-e39d-301774c8ec67
139,"[3123, 4013, 11077, 68337, 118557, 219019, 234951, 248447, 264084]",Mission: Impossible,8c554635-3432-d082-883b-19dc3442ca04
1075,"[123624, 136096]",Black Mirror,4f44706c-8290-beff-e20c-320f594851ba
1145,"[38278, 42410, 42739, 44462, 44822, 46402, 49128, 49129, 72691, 75852, 75853, 75856, 75857, 75858]",Ranma 1/2,13a29831-e94f-37d2-5ac7-25c91c004e4f
235,"[4093, 6016, 37175, 40885, 102134]",Rocky,21d5f09f-f025-0f4e-ccf1-92d980e01beb
1242,[61394],Kaiji,313ec6a6-0af3-a151-9cbd-c0b139e2df13
2046,"[133771, 145938]",Kono Subarashii Sekai ni Shukufuku wo!,9ede6808-b27c-a1e6-e6a0-719113401d34
3242,"[48502, 80806, 259486, 259487]",The Legend of Galactic Heroes,ccebd4a4-c2a3-99b3-e902-5501c26dc2cf
2006,"[9721, 89877, 221670, 225389, 240497]",Xenosaga,0bbacf92-1061-0492-ab91-3c7762bbde46
1999,"[3217, 7189, 13678, 20621, 26778, 47367, 52848, 80185, 134561, 202264, 202699, 202779, 202781, 202782, 202783, 202787, 202788, 202880, 255326]",Alex Kidd,cbd957bb-c56b-0d41-5508-1f2829082114
2053,"[39646, 49444, 166444]",Azumanga Daioh,4abdf717-975e-e99f-d034-9fcabd250f5c
3621,"[20220, 47421, 61025, 198830, 218446, 243389, 250672, 282241]",Mr. Potato Head,131886ed-bd85-2dfe-9d24-803447afd7ef
1076,[54663],Flåklypa Grand Prix,45a767af-b4b4-345f-606e-70f8ed64c3bd
4490,"[59042, 71180, 106933, 242381, 259984]",Henry Danger,31cc5926-3d04-01ce-6228-3b2164416d8a
3622,"[134225, 198833, 198834, 205769, 205770]",Name That Tune,111bb2a9-422f-b7b0-b7c1-47b2b3e501e1
1120,"[2757, 39366, 42383, 48077, 49019, 49878, 66345, 69583, 145169, 145235, 174587, 206330, 206367, 209596, 279930, 282761, 291918, 324566]",Peanuts,208a1519-4a32-12ac-a3dd-598db6a72145
2009,"[6969, 9721, 49192, 72621, 77245, 198929, 256711, 304227]",Strider,3ed426f9-8600-6d34-a898-95f1c958f6f3
1077,"[23692, 54709, 89552]",Planet of the Apes,49d98ff6-46b6-c1d2-4c32-e8ed0b64d14a
1793,"[2350, 2635, 3337, 4600, 4836, 6401, 20054, 21046, 22141, 26764, 41296, 49167, 68312, 84615, 132030, 137808, 169997, 179794, 179799, 179806, 179811, 214457, 299862, 313619]",Excite,fecc1f2f-752e-645c-7ae3-4e0bff26f889
123,"[1626, 1627, 1628, 2899, 3683, 9602, 9621, 11191, 78585, 90101, 133324, 178311, 178312, 238660, 238665]",Earthbound,f31250f2-e1f7-c56f-695c-f0ea059c62b7
1068,"[2174, 2927, 2928, 5165, 5200, 6622, 24346, 40105, 43677, 47367, 64184, 64989, 112014, 120867, 134907, 139951, 152355, 206509, 210299, 233976, 248530, 255326, 280800, 287012, 287854, 299190, 309068, 309079, 309080, 310655, 310684, 316004]",Super Monkey Ball,6d712d99-55f1-2baa-d982-6c228b200de2
2013,"[3041, 3197, 9406, 46060, 74302, 80185, 89877, 112181, 136874, 215702]",Shining Force,91ce15b0-672f-a8c8-e272-be42fb329047
2056,"[3514, 3515, 3516, 3957, 3958, 9861, 9862, 18681, 20141, 28403, 38293, 44932, 49280, 49886, 131795, 136303, 168136, 220857, 220859]",International Superstar Soccer,a7dc52c1-4ebc-035e-351f-e263d9c2e2b1
421,"[6646, 20524, 22534, 22739, 37946, 61392, 81358, 91430, 91956, 142109, 153165, 233989, 300352, 312931, 320503]",Uno,dd355afc-eca2-b70c-2f5a-42a19edfae2b
3815,"[11776, 49271, 212698, 320972]",Science Adventure,53be812e-623c-dd63-0c47-67c43f5604e0
82,"[2638, 6074, 6226, 11703, 115460, 248620]",Van Helsing,574d008e-0aa4-0217-11d8-aa02b93b1d7a
886,"[1974, 6296, 11543, 62583, 72810, 73824, 78738, 112155, 260750, 260751, 290171]",Xanadu,be11a6e9-47d9-6c22-c5ef-f23495b1c0b7
175,"[3807, 3899, 4653, 9726, 21566, 24315, 50936, 65706, 86830, 101309, 290317, 303784]",Beyblade,d5934c3a-0153-939d-58de-e2cc2cd92325
3974,[214890],Thunder in Paradise,63ad5b14-6559-9215-cc0a-e5daca19f918
436,"[3672, 7012, 47435, 61381, 111629, 123626, 174587, 221674, 228092, 254209, 258804, 321022]",How to Train Your Dragon,eac7b3c3-9f38-6573-15f2-47b2476a65fd
290,"[4790, 4791]",Dancing With the Stars,fc1d05b1-b77d-1e5f-c0d0-67d9eda1cf7b
183,"[3841, 198704]",Butt-Ugly Martians,bc236e45-b593-011a-3133-07ab83a29170
1015,"[6432, 8156, 8157, 8158, 8159, 30904, 39210, 41492, 245451]",Masters of the Universe,a6ebba8b-5ffa-0cc7-6d48-12b45dfca219
1189,"[13623, 22788, 113378, 156319, 156321, 156322, 156323, 156324, 156326, 156327, 156328, 156329, 156330, 185989, 232699, 233643, 260487, 260718, 262615, 262617, 262620]",Granblue Fantasy,a2480132-42a6-9f4c-085d-f101781106a6
1476,"[1404, 1406, 1407, 1408, 1409, 1410, 1411, 1412, 5004, 18840, 21760, 28452, 35593, 43984, 43986, 44687, 51223, 59100, 75483, 75489, 88910, 98432, 99481, 99504, 106858, 115990, 118571, 137929, 141517, 152062, 173779, 175038, 191477, 191478, 191479, 193975, 268630, 269931, 306145]",Metal Slug,ce8c0c23-8347-ccb5-859e-f85ea1965d63
477,"[8011, 8012, 8013, 135894, 259482, 299204]",Woody Woodpecker,ea4ff0e6-414d-90a5-088a-11e0f432cced
1124,"[2368, 8222, 9536, 11133, 19924, 20341, 21040, 21988, 22502, 23158, 26916, 28210, 41637, 42941, 42982, 42988, 42996, 44607, 47486, 89841, 114143, 114144, 136857, 141472, 222664]",Dark Souls,eb4d534f-bc1c-8d47-dc2b-51ae054ac7b6
618,[12037],Darkman,ffcb57cf-3a65-c374-7396-6419d395b368
5787,"[14901, 31187, 45118, 76577, 81421]",Jack Ryan,dcdebc20-2c8b-826d-cda3-365854c305ef
1158,"[309, 311, 313, 314, 316, 317, 319, 1924, 1925, 1926, 1927, 17255, 30391, 32278, 51933, 76201, 76202, 84151, 137478, 155220]",Police Quest,16fba244-c912-1785-4873-c3b2b5496c75
1136,"[40263, 71390, 71472, 74748, 74749, 75733, 75734, 75735, 75736, 303967]",Cobra,9c2700d9-383a-cefd-b8ae-271dda5e5f27
5339,[67800],Chewits,1731a798-5b61-d771-ff0a-68a9a624d2e1
1183,"[44649, 51428, 72737]",Angel's Feather,e0134f58-5f86-aa40-d4be-d947ef045c6e
802,"[14607, 18823, 18824]",Brave Story,92dc7380-b2b4-f91a-2b07-0ebda5283ce4
1188,"[72692, 78496]",Otome wa Boku ni Koishiteru,391f1990-3bd7-9694-66d0-2858bc544d07
2111,"[1865, 1866, 1867, 1868, 1869, 1937, 20003, 21609, 43261, 43422, 163147]",Killzone,9c034c98-eb80-2e0c-13e7-ab2df1515955
6098,"[320949, 320950]",Jönssonligan,fbd71cc8-0a41-724e-3a59-fce5e52c7dc4
1157,[51683],Robotics;Notes,78084472-b9d7-a18d-5155-4a8a03f6149d
1764,"[1626, 1627, 1628, 2172, 2350, 3489, 3490, 3491, 3492, 3493, 6400, 9602, 9621, 22141, 26764, 38259, 38348, 42259, 78269, 78271, 90101, 151577, 176043, 178072, 179782, 179785, 179903, 179904, 179905, 179906, 213594, 266686]",F-Zero,a86dc47e-95d7-3b55-cb28-7dd86fc5893e
1168,"[74300, 76428, 76852, 78489, 86425, 103288, 109051, 122599, 146301, 174672, 186112, 213639]",My Hero Academia,60a5e31a-3451-e54c-f85a-b52359b056cf
1262,"[38375, 45265, 61320, 78959, 105043, 105045, 105046, 145447]",Magic Knight Rayearth,be642d50-caca-5047-e3ba-014a7b827d25
1170,"[76736, 97043, 103288, 109051, 188401]",Black Clover,22660a9a-0d16-9160-e61b-f707ed029365
2154,"[1594, 1597, 1598, 1599, 1600, 1602, 1604, 7316, 14363, 20426, 22061, 43031, 44432, 44667, 45205, 73022, 77993, 80163, 88893, 101006, 136852, 138380, 138381, 138770, 138771, 138775, 138776, 172566, 172567, 286868, 324502]",Gran Turismo,b856524d-ea74-d970-21ca-ded20d96f95d
1176,"[18928, 56624, 57033, 57034, 77971, 78048, 78448, 78465, 78466, 78467]",The Legend of Sword and Fairy,179c2e22-e19f-eefd-6889-1d8edcaacb91
1178,"[38273, 77845, 85861, 98262]",Soukou Kihei Votoms,6c1580b6-f355-07ce-bb1d-40f506f4026f
2098,"[499, 549, 550, 551, 552, 1291, 19560, 19959, 20068, 20579, 21233, 23827, 43432, 44653, 44664, 45206, 83778, 83824, 83825, 112875, 115067, 117882, 117883, 118907, 136128, 154812, 209805, 209806, 209807, 222603, 224438, 224439, 279623, 313040]",God of War,882f13fa-a030-6580-f78a-bee65c152665
3919,[42074],Kato-chan Ken-chan Gokigen TV,76de8af1-3ba9-54de-b1a4-1d58561d9a82
1108,"[19958, 48499, 48674, 64113, 86425, 213599]",Sakigake!! Otokojuku,0b33b72c-97c4-42c7-fd3d-4ff5971aca74
178,"[3827, 19958, 49530, 49531, 49532, 49533, 50588, 71361, 79699, 86425]",Bobobo-bo-Bo-bobo,60e70bcc-00d5-7c17-247e-d421d01489de
3626,[198868],Polly Pocket,af3ed1d3-4bb1-7897-e26a-9925f0980176
186,"[3850, 6345, 44956, 125318, 198715, 215181, 215182, 215184, 215185]",Casper The Friendly Ghost,a6716c95-0359-3c5d-1be1-8544f8921e40
3995,"[48219, 48416]",The Wonderful World of Puss 'n Boots,adb80285-adcf-8bf5-a367-4eea66cc73aa
1913,[134301],Shadowverse,1be87618-af15-0e4a-2a15-a99d15748876
5449,[251463],Keitai Shoujo,9f2798ef-c5c2-58e6-0289-f0b8510c3f44
5299,[8742],Gilligan's Island,5ba57dcc-4912-5942-3294-ec5826c481c3
2102,"[12050, 12089, 12182, 14454, 14491, 24013, 38052, 39163, 46350, 48672, 48890, 65241, 136367, 141687, 152001]",Dizzy,a369b8d5-7598-2fa4-cc2e-fe41fc0a06ca
1192,"[7259, 194949, 264827]",Young Justice,7c0255bf-3042-a0f4-a948-b0b51aca5c3a
3627,"[198872, 220105]",The Price is Right,cf7eeb7f-d502-a4d8-f6d2-2c63116028e6
503,"[8450, 18810, 26344, 46610, 47227, 49930, 51942, 59872, 78147, 143682, 146331, 196839, 198740, 205923, 218363, 225618, 277144, 278777, 278778, 316930]",The Flintstones,4bba8ab9-589c-a5a8-844e-1ed32e9effe1
1572,"[115, 120176, 124700, 124701, 126460, 127354, 127358, 225568, 239302, 266687, 279168, 283187]",League of Legends,1992f837-53f8-26f1-b619-469f6beb43e3
1934,"[3851, 67337, 248498]",Catwoman,62dbe27d-4f3e-17b0-f36c-a8de081ee017
925,"[1388, 1389, 1390, 1391, 1392, 1393, 1394, 1395, 1396, 7286, 8211, 24198, 24525, 26180, 26930, 41046, 46362, 47302, 68297, 77986, 112407, 136672, 155443, 166233, 167033, 205644, 246409, 246628, 317067, 318023, 318500]",Dead or Alive,edd12eaf-e10e-f44e-dfcf-df865a868f1a
304,[4892],The Golden Compass,e419a466-decf-1606-790e-1f119a80e686
309,[4901],Guinness World Records,f7724058-8120-26ed-bc09-9bb1cac9de10
5341,[61430],Tums,f9894046-34e8-4020-0579-a4d1014c7c67
552,"[5650, 6887, 9577, 9600, 11416, 11445, 54217, 54218, 54220, 87504, 113120, 114283, 117731, 129489, 137755, 240506, 242935, 246687, 247246, 247547, 252647, 252729, 256501, 262640, 262641, 262642, 262643, 263596, 266570, 271123, 289154, 289390, 289391, 289392, 289704]",Persona,dab668f5-f2ea-5103-ce5b-4c1da321be0e
5342,[49995],Tech Deck,da843c88-ec22-97b8-bbc2-38588415f906
1329,"[44140, 83016, 280511]",Redwall,7c2ebbdb-a5da-d127-54a9-ff7bf3d88dc7
3662,[136943],The Rose of Versailles,20a6ae61-8d4e-086b-526b-708fe6c5da23
750,"[119, 1610, 1612, 1613, 1614, 1615, 1616, 1617, 1618, 1619, 1620, 1621, 1622, 1623, 2977, 4121, 7292, 16131, 18150, 19832, 21526, 23793, 24213, 24214, 24215, 26635, 27887, 27889, 43251, 44559, 44618, 45150, 45152, 45155, 45156, 53367, 77992, 81899, 112916, 118730, 119130, 119131, 128009, 133266, 133273, 133274, 133275, 133276, 133277, 133278, 133950, 133955, 134218, 136213, 136267, 139439, 139440, 139441, 139442, 139443, 139444, 139445, 139446, 140997, 141050, 141051, 141052, 141053, 141054, 154416, 198828, 198829, 199006, 199010, 199431, 200683, 206855, 207160, 217929, 218020, 220096, 224009, 229852, 238336, 239168, 239169, 239392, 241492, 242151, 242237, 242239, 242240, 242248, 242249, 242251, 242252, 242253, 250148, 250150, 265855, 265938, 265947, 266209, 266211, 266213, 266217, 266219, 266223, 272491, 276518, 276920, 277096, 277467, 278618, 279430, 288181, 296024, 305091, 312340, 312343, 314153]",Mortal Kombat,c712a727-89e3-01c5-59c8-4a5fcc84cd67
331,[5046],The Naked Brothers Band,716e8738-d9c5-81ea-bdb2-2a3937c22b0c
4671,[132043],Dobuki Games,52e62111-21c0-6b4f-cb9d-c45aa3f81b07
334,"[5073, 205156]",Night at the Museum,81007c94-904d-f423-f228-ef45977cbf72
5360,"[2798, 21151]",The Marvelous Misadventures of Flapjack,60c53689-26e1-9271-6888-96b9f029c577
339,[5141],Scene It?,1df0c819-0d2d-c384-0ed0-a1dd202f2a6a
5340,[66702],Axe,8913c51f-433d-4126-dc85-e603c7d0eaef
530,"[9102, 194613]",Martin Mystery,f8bef4d7-4ef0-fe67-c8c5-74e7cf2a6621
524,"[8981, 18041, 18042, 47443, 63573]",Doritos,b14da06e-dfc2-2329-6f5b-a394b43851d9
1524,"[42834, 44480, 47827, 59427, 63398, 80340, 122248, 136645, 143783, 144095, 144096, 144100, 193873, 221782, 306138, 313123, 313127]",Fairy Tail,afa4c7c7-2e10-039a-40ce-7e8a124d038e
5759,[307430],Residiuum,9728e9d6-21e2-1826-3b47-b8e3839df6dc
1478,"[4930, 9685, 22688, 23220, 43905, 47673, 47674, 47675, 47676, 62739, 72812, 86106, 125201, 134112, 317592]",Inazuma Eleven,bf84f167-521f-1e8a-f225-56e0c393aa5e
5842,[296924],Kingdom Rush,a32d1923-eb11-f356-04aa-c0aebed634e6
3858,[209609],Tokyo SHADOW,581aec0a-cd9d-eebc-762a-2b1121c6c2e2
561,"[9915, 11006, 11079, 11530, 11536, 25656, 26008, 28129, 47625, 53656, 53657, 54520, 54521, 117172, 136293, 136605, 146337, 165097, 248311, 248315, 248351, 248354, 248355, 300524]",Senran Kagura,c1105bf4-2bcf-3ad6-e1f7-35cc39fd6f7c
1942,[15247],Legend,da27361a-554a-76d6-71be-4f8febdf980f
430,[6938],Clash of the Titans,bbd47160-cf39-b345-b136-2a19b30ad2a0
4770,[259984],Game Shakers,c3306b02-75d0-3525-cb5f-6e5c36014034
4771,"[71180, 194336, 259206, 259984, 275497, 275498, 275617, 287176]",The Loud House,8afbe2e7-f92f-6474-0b8c-57b3bb4dbd79
4772,"[63641, 259985]",T.U.F.F. Puppy,2d27e323-60a6-d51a-3ef8-03d73b13a455
4774,[259985],Sam and Cat,b4fba4ec-ba4d-a0ab-5cc5-d111f9a4fc19
4773,"[3768, 50738, 51108, 63640, 63641, 210347, 259985, 259986, 307491]",The Penguins of Madagascar,626693e5-2f81-0fa9-b7b2-36210cb17a3a
4775,"[63641, 259985]",Planet Sheen,b8344d9e-fb34-f437-1c8f-8d35903377fb
3859,"[49955, 131189]",NSync,cc2ddea7-a12e-2113-985a-4659bb06c27a
2866,"[46096, 154322, 182278, 198899, 227827]",Space Jam,59a57793-18ff-325b-69ce-90f38b327d66
1814,"[2687, 2739, 4049, 22549, 23093, 69405, 84157, 133313, 134466, 150105, 150106, 150107, 150108, 179406, 213594, 218902, 219010]",Panel de Pon,550b1852-fe04-88d6-e751-7debb21ceea8
1469,[120274],Mob Psycho 100,1ac6eb7f-10fc-8164-eb3e-a13c9fca2554
868,[24010],King’s Knight,9646d7c6-32fd-a612-db2a-316016e81bd3
3976,[206762],Firearm,99f8ba05-6719-1d93-2db2-cefa916ac74d
94,"[2722, 2809, 2810, 2816, 2817, 142288, 159198, 196798, 203093, 203096, 248473, 315086]","Ed, Edd n Eddy",f102dea7-6760-2f23-a690-9134c4de6e9e
470,"[7985, 7986, 7987, 7989, 8102, 46257, 62966, 156151, 218938, 259206, 273881, 275497, 275498, 275617, 287176]",Ren & Stimpy,2d9a88f0-26fb-c9be-5336-48a19a0c463b
567,"[10618, 40530, 48158, 205123, 275020]",Where's Waldo?,5c98c976-1859-1632-8730-003331d76b5d
605,"[11784, 11787, 11788]",Yuki Yuna is a Hero,89ec56d7-d4ba-101a-e6ae-cfc1d4a3a657
338,[5142],Twilight,c371559e-43a3-220c-27cc-96832999adc8
4830,[262644],Rebel Moon,d4da3f19-7d5e-a492-7a12-bfacf0c8c0b5
606,[11791],Rail Wars!,78cd670f-5518-c45a-b831-280ea0cabc15
345,[5182],The Spiderwick Chronicles,eb0ff81d-cb2f-9982-8daf-9aae0130eea1
612,"[11448, 11862, 12380, 13550, 204322]",A Certain Scientific Railgun,f61e0135-eb24-1c0b-cbaf-0b0e131eb1c9
3356,[188652],Law of Ueki,4b590197-d4b6-c7c9-10bb-e1880735c558
1376,[115539],The Castles of Burgundy,a4ed0379-ebe3-4278-972f-5daf857c1eb0
568,[10620],Silly Bandz,ce42196e-0110-0a4d-dccc-9f8af00f3431
1382,"[28175, 46665, 168161, 239385, 267239, 267240, 268549, 270578]",Boruto: Next Naruto Generations,60aa1809-6864-aeec-79ed-18d8d0e26830
619,"[12040, 44594]",Days of Thunder,9a367877-363a-ec16-bee5-6c794480ebfe
2818,"[21383, 66427, 72886, 127356, 150132, 152308, 222122, 222719, 301501, 301502, 301503]",The Fast and the Furious,21f4b0eb-218d-ce08-9ae7-8441e69d824c
1569,[63077],Nichijou,a1edc124-fd2c-ed61-46e4-68eec7b4027c
2846,"[112143, 153548, 153549, 153611, 153612, 153628, 153630, 153638]",Quiz Magic Academy,4ef8060c-5975-54c2-f1e4-bbd352faaffc
2859,"[56388, 153805, 154228, 154229, 154231, 154232, 154638, 154639, 154641, 154642, 154643, 154645, 191359, 191379, 269300, 281381]",Chunithm,4fb86380-f491-43c1-efb9-7dd6fc07eaa4
2289,"[140627, 143086]",Cyberchase,4cdf3a42-5356-65a0-e13a-f057034466de
5300,[268089],Froot Loops,5c3326be-4138-6a99-7a98-a151f798c268
2695,"[913, 914, 5230, 6692, 7219, 47325, 80114, 135984, 194213, 201346, 201756, 210430, 210434, 210449, 210450, 210451, 229891, 229927, 234858, 234861, 248551, 249760, 257595, 257598, 259743]",Tony Hawk's,e8863d71-fe8b-1537-8094-dcc6cfcff851
3977,[65128],Blue Exorcist,903b5182-83f1-e0c7-7cb7-eb9a0724ff3b
607,"[9721, 11807, 11808, 11809, 11810, 11811, 11987, 11988, 12027, 37134, 65212, 69401, 89877, 300505]",.Hack,28a2455e-b8cc-5933-13c0-1a46bd7b559c
1777,"[2174, 5565, 16214, 16369, 20621, 22570, 46147, 46373, 56842, 56847, 78756, 100035, 112014, 131033, 136874, 136875, 198616, 202264, 202269, 202270, 202779, 202781, 202782, 202783, 202787, 202788, 202791, 202829, 202867, 237310, 299190, 305873, 305875]",Golden Axe,875bfe08-6836-e387-a448-faf836f2f3e3
656,[13081],Spitting Image,46ee6bf1-ca02-73d6-3f96-7997d82af3d7
5302,[10289],Scania,2fed3b44-c30f-0e9e-254c-1b5a4ca9c1da
2367,"[49846, 49847, 49848, 49849, 49850, 49851, 61127, 61212, 61213, 61214, 61218, 72928, 77688, 77812, 136806, 205062, 205063, 205202, 205641, 205713, 205714]",The Prince of Tennis,ace77ee2-ced5-3be9-724c-0a3d3f4cf1fc
1104,[19958],Sket Dance,6147308b-03ce-7fb3-6d0e-535d99ba34e9
620,"[10585, 12064]",Elvira,96fd3cfd-c79c-ba2f-8271-025ef5e6dd39
5343,[44934],Hooters,346a6b5c-f7e4-4d53-cca9-f51a7665fff1
617,"[12032, 12989, 13567, 30214]",Dan Dare,16078acd-61aa-bfb0-bf5d-e88e02debdc5
615,[11963],The Chronicles of Prydain,f4db9d80-f63c-acb5-185d-91d71fa4d676
1107,"[19958, 63650]",Toriko,4b12fb5a-ac83-dd99-e388-a835927d34ac
545,"[6805, 9626, 10091, 11754, 11755, 11767, 11768, 11769, 11770, 11771, 12078, 25821, 26994, 38484, 109323, 112343, 117659, 138178, 139134, 142738, 142739, 192035, 194617, 198280, 198306, 198307, 198308, 199044, 213223, 213300, 216034, 228454, 230183, 252504, 266725]",Vocaloid,a2122d83-b1b1-a890-9960-efacb958d729
1470,"[1321, 1326, 1327, 1328, 1330, 27508, 120545, 142996, 146695, 146696, 146729, 146987, 263462, 325600]",Turok,f0b817eb-703d-e653-a2e6-aec136e98015
1625,"[9160, 39283]",Little Nemo,a6af8013-d334-0216-ef0e-254e3e04a444
6127,"[11631, 97012, 122062, 125164]",Homestuck,9244a299-7e2b-a535-b78a-2d2a7cce1e68
429,"[36312, 89817, 96138, 229231, 230341]",Brave,ac7536db-e5c9-1915-6972-a83a96fec6eb
627,[12412],Xanth,808b3405-72e6-dd7e-c93a-2d32b1a9fc92
490,"[8154, 8155, 313270]",Jackie Chan Adventures,06222f08-bbea-9998-82e0-ff88791dea1e
631,[12472],Ripley's Believe It or Not!,145e0e5e-a06b-5ad2-0887-94ca1234e78a
1632,"[44992, 127639, 234835]",Batman: The Animated Series,9aa9b6f7-d9aa-0cef-c9ab-4d5256ce9eb5
1633,"[1585, 1586, 5159, 19576, 112193, 254884, 256678, 256679, 256681, 256683]",Skylanders,a31e5143-c071-7ec4-9b8a-9e2817bb68b5
3633,"[18304, 198935]",Swamp Thing,34cedca6-d398-5632-0cf4-ea37ccfd062c
635,[12569],Defenders of the Earth,3ffcd9e2-0c7f-1a63-230e-92c612fa2b11
1638,"[63311, 72685]",The Familiar of Zero,91569a03-98cc-a8f2-699e-c3a5d053678a
1712,[129779],Far Til Fire,2e56a960-3605-fc8d-24f7-63a940230d50
657,"[13195, 56144, 69419, 103495, 123630, 275897]",Tokyo Ghoul,d3750988-a0fb-fae6-b084-9f4162bf58c9
4676,[253791],FAR Universe,096eee75-886c-4ccf-e4ef-a8616de2dec8
13,"[784, 785, 786, 1255, 5910, 5911, 11949, 13091, 19186, 19188, 19189, 19190, 19191, 19192, 19193, 19194, 19195, 19196, 19992, 26227, 47315, 51237, 51238, 60622, 71752, 78009, 108982, 128886, 209534, 267011, 316526]",BattleTech,edd49b2e-4fe4-7042-9f77-6ad82349dcde
1089,"[19958, 59326, 64206, 109051]",Assassination Classroom,da83a6a9-f51a-86b1-dfce-89f8179f6d17
5422,[290300],Dungeon!,fc67c427-2df6-05aa-3434-24850fd1643b
6095,[320853],Gladiator,135eec27-9f6e-4c19-6684-aa627f167079
1967,"[7238, 47478]",Viva Piñata,c7eb025d-4139-fa14-1041-18952bcd60ea
4990,"[38248, 267651, 267652]",Shijou Saikyou no Quiz-ou Ketteisen,f39cd5da-3de9-a6aa-fb19-b20b217f30b5
622,"[12142, 12609]",HeroQuest,6e12e52b-c291-3a19-98ae-1b4cb2f247e7
4989,[273532],Tengen Toppa Gurren Lagann,7ac66756-0efa-0839-9374-704911f95b0e
